Source,Destination,Length,Anomaly,File
3232240681,3758096635,463,Normal,esp32_25.pcap
3232240691,3758096635,480,Normal,esp32_25.pcap
3232240681,3758096635,507,Normal,esp32_25.pcap
3232240702,4026531834,239,Normal,esp32_25.pcap
3232240658,3758096635,251,Normal,esp32_25.pcap
3232240702,4026531834,239,Normal,esp32_25.pcap
3232240681,3758096635,507,Normal,esp32_25.pcap
2509940521,3232240680,1018,Normal,esp32_25.pcap
2509940521,3232240680,80,Normal,esp32_25.pcap
2509940521,3232240680,247,Normal,esp32_25.pcap
2509940521,3232240680,535,Normal,esp32_25.pcap
3232240716,3758096635,507,Normal,esp32_25.pcap
3232240658,3758096635,251,Normal,esp32_25.pcap
3232240658,3758096635,255,Normal,esp32_25.pcap
2509940521,3232240680,535,Normal,esp32_25.pcap
2509940521,3232240680,535,Normal,esp32_25.pcap
2899906602,3232240680,146,Normal,esp32_25.pcap
2899906602,3232240680,146,Normal,esp32_25.pcap
2899906602,3232240680,146,Normal,esp32_25.pcap
2899906602,3232240680,90,Normal,esp32_25.pcap
134743044,3232240680,1316,Anomaly,esp32_25.pcap
134743044,3232240680,94,Normal,esp32_25.pcap
3232240658,3758096635,522,Normal,esp32_25.pcap
134743044,3232240680,94,Normal,esp32_25.pcap
134743044,3232240680,94,Normal,esp32_25.pcap
134743044,3232240680,94,Normal,esp32_25.pcap
134743044,3232240680,657,Normal,esp32_25.pcap
3232240658,3758096635,395,Normal,esp32_25.pcap
134743044,3232240680,90,Normal,esp32_25.pcap
134743044,3232240680,90,Normal,esp32_25.pcap
134743044,3232240680,90,Normal,esp32_25.pcap
134743044,3232240680,90,Normal,esp32_25.pcap
2398796490,3232240680,1316,Normal,esp32_25.pcap
2398796490,3232240680,1316,Normal,esp32_25.pcap
3232240714,3758096635,529,Normal,esp32_25.pcap
3232240658,3758096635,161,Normal,esp32_25.pcap
3232240658,3758096635,251,Normal,esp32_25.pcap
3232240702,4026531834,239,Normal,esp32_25.pcap
3232240702,4026531834,239,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240658,3758096635,255,Normal,esp32_25.pcap
3232240659,3758096635,145,Normal,esp32_25.pcap
3232240659,3758096635,145,Normal,esp32_25.pcap
2398800782,3232240680,1316,Normal,esp32_25.pcap
2398800782,3232240680,99,Normal,esp32_25.pcap
2398800782,3232240680,99,Normal,esp32_25.pcap
2398800782,3232240680,750,Normal,esp32_25.pcap
2398800782,3232240680,750,Normal,esp32_25.pcap
3232240693,3232240895,114,Normal,esp32_25.pcap
2398800782,3232240680,750,Normal,esp32_25.pcap
2398800782,3232240680,247,Normal,esp32_25.pcap
2398800782,3232240680,92,Normal,esp32_25.pcap
2398800782,3232240680,92,Normal,esp32_25.pcap
3232240659,3758096635,145,Normal,esp32_25.pcap
3232240658,3758096635,395,Normal,esp32_25.pcap
3232240693,3232240895,114,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240702,4026531834,239,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240706,3758096635,266,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240659,3758096635,145,Normal,esp32_25.pcap
3232240693,3232240895,114,Normal,esp32_25.pcap
3232240693,3232240895,114,Normal,esp32_25.pcap
3232240659,3758096635,145,Normal,esp32_25.pcap
4526591,4269801472,153,Anomaly,esp32_25.pcap
3232240686,3758096635,146,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240707,4026531834,229,Normal,esp32_25.pcap
3232240693,3232240895,114,Normal,esp32_25.pcap
3232240701,3758096635,440,Normal,esp32_25.pcap
3232240718,3232240895,132,Normal,esp32_25.pcap
234411119,3232240680,90,Normal,esp32_25.pcap
3232240709,3758096635,423,Normal,esp32_25.pcap
3232240711,3758096635,464,Normal,esp32_25.pcap
3232240659,3758096635,389,Normal,esp32_25.pcap
2509940521,3232240680,183,Normal,esp32_25.pcap
2509940521,3232240680,183,Normal,esp32_25.pcap
2509940521,3232240680,183,Normal,esp32_25.pcap
2509940521,3232240680,183,Normal,esp32_25.pcap
2509940521,3232240680,183,Normal,esp32_25.pcap
3232240659,3758096635,159,Normal,esp32_25.pcap
3232240693,3232240895,114,Normal,esp32_25.pcap
3232240718,3232240895,132,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240693,3758096635,98,Normal,esp32_25.pcap
3232240709,3758096635,814,Normal,esp32_25.pcap
3232240717,3232240895,114,Normal,esp32_25.pcap
3232240664,4026531834,239,Normal,esp32_25.pcap
3232240686,3758096635,470,Normal,esp32_25.pcap
3232240659,3758096635,159,Normal,esp32_25.pcap
3232240664,4026531834,239,Normal,esp32_25.pcap
2509940521,3232240680,682,Normal,esp32_25.pcap
3232240714,3758096635,168,Normal,esp32_25.pcap
3232240716,3758096635,470,Normal,esp32_25.pcap
3232240718,3758096635,359,Normal,esp32_25.pcap
3232240717,3232240895,114,Normal,esp32_25.pcap
3232240706,3232240895,114,Normal,esp32_25.pcap
3232240711,3232240895,114,Normal,esp32_25.pcap
3232240706,3232240895,114,Normal,esp32_25.pcap
3232240708,3232240895,114,Normal,esp32_25.pcap
3232240703,3232240895,114,Normal,esp32_25.pcap
3232240703,3232240895,114,Normal,esp32_25.pcap
3232240681,3758096635,146,Normal,esp32_25.pcap
3232240671,3758096635,284,Normal,esp32_25.pcap
4526591,4269801472,153,Anomaly,esp32_25.pcap
3232240663,3232240895,108,Normal,esp32_25.pcap
3232240680,4026531834,239,Normal,esp32_25.pcap
3232240671,3758096635,284,Normal,esp32_25.pcap
3232240699,3758096635,917,Normal,esp32_25.pcap
3232240644,3758096635,485,Normal,esp32_25.pcap
3232240680,4026531834,239,Normal,esp32_25.pcap
3232240680,4026531834,239,Normal,esp32_25.pcap
3232240699,3758096635,917,Normal,esp32_25.pcap
3232240678,3758096635,470,Normal,esp32_25.pcap
3232240680,3758096635,104,Normal,esp32_25.pcap
3232240680,3758096635,104,Normal,esp32_25.pcap
3232240680,3758096635,104,Normal,esp32_25.pcap
3232240680,4026531834,239,Normal,esp32_25.pcap
3232240680,3758096635,104,Normal,esp32_25.pcap
3232240671,3758096635,284,Normal,esp32_25.pcap
3232240688,3758096635,101,Normal,esp32_25.pcap
3232240680,3758096635,104,Normal,esp32_25.pcap
3232240680,3758096635,104,Normal,esp32_25.pcap
3232240690,3758096635,122,Normal,esp32_25.pcap
3232240701,3758096635,445,Normal,esp32_25.pcap
3232240688,3758096635,138,Normal,esp32_25.pcap
3232240709,3758096635,423,Normal,esp32_25.pcap
3232240693,3232240895,114,Normal,esp32_25.pcap
3232240691,3758096635,153,Normal,esp32_25.pcap
3232240693,3232240895,114,Normal,esp32_25.pcap
3232240706,3232240895,114,Normal,esp32_25.pcap
3232240706,3232240895,114,Normal,esp32_25.pcap
3232240711,3232240895,114,Normal,esp32_25.pcap
3232240703,3232240895,114,Normal,esp32_25.pcap
3232240691,3232240895,114,Normal,esp32_5.pcap
3232240663,3232240895,114,Normal,esp32_5.pcap
3232240671,3232240895,114,Normal,esp32_5.pcap
3232240671,3232240895,114,Normal,esp32_5.pcap
3232240659,3758096635,311,Normal,esp32_5.pcap
3232240683,3232240895,114,Normal,esp32_5.pcap
3232240683,3232240895,114,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240694,4026531834,240,Normal,esp32_5.pcap
3232240693,3232240895,114,Normal,esp32_5.pcap
3232240693,3232240895,114,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240694,4026531834,240,Normal,esp32_5.pcap
3232240694,4026531834,240,Normal,esp32_5.pcap
3232240693,3232240895,114,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3232240895,114,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240648,4026531834,235,Normal,esp32_5.pcap
3232240681,3758096635,305,Normal,esp32_5.pcap
3232240681,3758096635,305,Normal,esp32_5.pcap
3232240648,4026531834,235,Normal,esp32_5.pcap
3232240693,3232240895,114,Normal,esp32_5.pcap
3232240648,3232240895,108,Normal,esp32_5.pcap
3232240693,3232240895,114,Normal,esp32_5.pcap
3232240686,3758096635,146,Normal,esp32_5.pcap
3232240691,3758096635,153,Normal,esp32_5.pcap
3232240691,3758096635,292,Normal,esp32_5.pcap
3232240688,3758096635,138,Normal,esp32_5.pcap
3232240686,3758096635,305,Normal,esp32_5.pcap
3232240694,3232240895,132,Normal,esp32_5.pcap
3232240691,3758096635,153,Normal,esp32_5.pcap
3232240659,3758096635,166,Normal,esp32_5.pcap
3232240678,3758096635,146,Normal,esp32_5.pcap
3232240663,4026531834,235,Normal,esp32_5.pcap
3232240659,3758096635,588,Normal,esp32_5.pcap
3232240648,3758096635,97,Normal,esp32_5.pcap
3232240659,3758096635,159,Normal,esp32_5.pcap
3232240691,3758096635,153,Normal,esp32_5.pcap
3232240694,3758096635,728,Normal,esp32_5.pcap
3232240694,3758096635,181,Normal,esp32_5.pcap
3232240688,3758096635,138,Normal,esp32_5.pcap
3232240691,3758096635,292,Normal,esp32_5.pcap
3232240688,3758096635,138,Normal,esp32_5.pcap
3232240694,3758096635,283,Normal,esp32_5.pcap
3232240694,3758096635,972,Normal,esp32_5.pcap
3232240694,3758096635,560,Normal,esp32_5.pcap
3232240694,3758096635,181,Normal,esp32_5.pcap
3232240688,3758096635,138,Normal,esp32_5.pcap
3232240688,3758096635,98,Normal,esp32_5.pcap
3232240678,3758096635,305,Normal,esp32_5.pcap
3232240688,3758096635,138,Normal,esp32_5.pcap
3232240659,3758096635,145,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240659,3758096635,311,Normal,esp32_5.pcap
3232240659,3758096635,159,Normal,esp32_5.pcap
3232240659,3758096635,389,Normal,esp32_5.pcap
3232240693,3232240895,114,Normal,esp32_5.pcap
3232240691,3758096635,182,Normal,esp32_5.pcap
4526591,4269801472,153,Anomaly,esp32_5.pcap
3232240693,3232240895,114,Normal,esp32_5.pcap
3232240694,3758096635,1023,Anomaly,esp32_5.pcap
3232240659,3758096635,389,Normal,esp32_5.pcap
3232240694,3758096635,135,Normal,esp32_5.pcap
3232240694,3232240895,114,Normal,esp32_5.pcap
3232240694,3758096635,172,Normal,esp32_5.pcap
3232240693,3232240895,114,Normal,esp32_5.pcap
3232240659,3758096635,159,Normal,esp32_5.pcap
3232240693,4026531834,239,Normal,esp32_5.pcap
3232240693,4026531834,239,Normal,esp32_5.pcap
3232240688,4026531834,239,Normal,esp32_5.pcap
3232240693,4026531834,239,Normal,esp32_5.pcap
3232240693,4026531834,239,Normal,esp32_5.pcap
3232240694,3758096635,192,Normal,esp32_5.pcap
3232240688,4026531834,239,Normal,esp32_5.pcap
3232240688,4026531834,239,Normal,esp32_5.pcap
3232240694,3232240895,132,Normal,esp32_5.pcap
3232240694,3758096635,560,Normal,esp32_5.pcap
3232240694,3232240895,132,Normal,esp32_5.pcap
3232240671,3232240895,114,Normal,esp32_5.pcap
3232240671,3232240895,114,Normal,esp32_5.pcap
3232240663,3232240895,114,Normal,esp32_5.pcap
3232240683,3232240895,114,Normal,esp32_5.pcap
3232240683,3232240895,114,Normal,esp32_5.pcap
3232240697,3758096635,141,Normal,esp32_5.pcap
3232240691,3232240895,114,Normal,esp32_5.pcap
3232240683,3232240895,114,Normal,esp32_5.pcap
3232240683,3232240895,114,Normal,esp32_5.pcap
3232240663,3232240895,114,Normal,esp32_5.pcap
3232240671,3232240895,114,Normal,esp32_5.pcap
3232240671,3232240895,114,Normal,esp32_5.pcap
3232240675,4026531834,239,Normal,esp32_5.pcap
3232240675,4026531834,239,Normal,esp32_5.pcap
3232240675,4026531834,239,Normal,esp32_5.pcap
3232240675,4026531834,239,Normal,esp32_5.pcap
3232240675,4026531834,239,Normal,esp32_5.pcap
3232240675,4026531834,239,Normal,esp32_5.pcap
3232240675,4026531834,239,Normal,esp32_5.pcap
3232240648,3232240895,108,Normal,esp32_5.pcap
3232240678,3758096635,146,Normal,esp32_5.pcap
3232240692,3758096635,305,Normal,esp32_5.pcap
3232240692,3758096635,146,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240659,3758096635,235,Normal,esp32_5.pcap
3232240693,3232240895,114,Normal,esp32_5.pcap
3232240693,3758096635,99,Normal,esp32_5.pcap
3232240659,3758096635,235,Normal,esp32_5.pcap
3232240693,3758096635,99,Normal,esp32_5.pcap
3232240693,3758096635,99,Normal,esp32_5.pcap
3232240693,3232240895,114,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240659,3758096635,296,Normal,esp32_5.pcap
3232240659,3758096635,398,Normal,esp32_5.pcap
3232240678,3758096635,305,Normal,esp32_5.pcap
3232240691,3232240895,114,Normal,esp32_5.pcap
3232240659,3758096635,235,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240693,3758096635,98,Normal,esp32_5.pcap
3232240659,3758096635,235,Normal,esp32_5.pcap
3232240703,3758096635,208,Normal,esp32_14.pcap
3232240671,4026531834,239,Normal,esp32_14.pcap
3232240702,4026531834,201,Normal,esp32_14.pcap
3232240702,3232240895,114,Normal,esp32_14.pcap
3232240703,3758096635,193,Normal,esp32_14.pcap
3232240671,4026531834,239,Normal,esp32_14.pcap
3232240694,3758096635,660,Normal,esp32_14.pcap
3232240702,3232240895,114,Normal,esp32_14.pcap
3232240702,4026531834,201,Normal,esp32_14.pcap
3232240693,3232240895,114,Normal,esp32_14.pcap
3232240683,3232240895,132,Normal,esp32_14.pcap
3232240644,3758096635,324,Normal,esp32_14.pcap
3232240688,3758096635,132,Normal,esp32_14.pcap
3232240693,3232240895,114,Normal,esp32_14.pcap
3232240644,3758096635,324,Normal,esp32_14.pcap
3232240688,3758096635,132,Normal,esp32_14.pcap
3232240703,3758096635,147,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3232240895,114,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3232240895,114,Normal,esp32_14.pcap
4526591,4269801472,153,Anomaly,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3232240895,114,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240696,3758096635,159,Normal,esp32_14.pcap
3232240688,3758096635,151,Normal,esp32_14.pcap
3232240680,4026531834,239,Normal,esp32_14.pcap
3232240680,4026531834,239,Normal,esp32_14.pcap
3232240691,4026531834,240,Normal,esp32_14.pcap
3232240680,4026531834,239,Normal,esp32_14.pcap
3232240697,3758096635,141,Normal,esp32_14.pcap
3232240691,4026531834,240,Normal,esp32_14.pcap
3232240680,4026531834,239,Normal,esp32_14.pcap
3232240697,3758096635,141,Normal,esp32_14.pcap
3232240680,4026531834,239,Normal,esp32_14.pcap
3232240680,4026531834,239,Normal,esp32_14.pcap
3232240680,4026531834,239,Normal,esp32_14.pcap
3232240678,3758096635,146,Normal,esp32_14.pcap
3232240678,3758096635,309,Normal,esp32_14.pcap
3232240648,3758096635,128,Normal,esp32_14.pcap
3232240683,3758096635,846,Normal,esp32_14.pcap
3232240683,3758096635,559,Normal,esp32_14.pcap
3232240683,3758096635,670,Normal,esp32_14.pcap
3232240683,3758096635,178,Normal,esp32_14.pcap
3232240683,3758096635,253,Normal,esp32_14.pcap
3232240683,3758096635,846,Normal,esp32_14.pcap
3232240683,3758096635,178,Normal,esp32_14.pcap
3232240683,3758096635,1129,Normal,esp32_14.pcap
3232240683,3758096635,994,Normal,esp32_14.pcap
3232240694,3758096635,283,Normal,esp32_14.pcap
3232240694,3758096635,972,Normal,esp32_14.pcap
3232240694,3758096635,972,Normal,esp32_14.pcap
3232240683,3758096635,1516,Anomaly,esp32_14.pcap
3232240694,3758096635,1023,Normal,esp32_14.pcap
3232240683,3758096635,211,Normal,esp32_14.pcap
3232240694,3758096635,626,Normal,esp32_14.pcap
3232240678,3758096635,309,Normal,esp32_14.pcap
3232240678,3758096635,146,Normal,esp32_14.pcap
3232240693,3232240895,114,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3232240895,114,Normal,esp32_14.pcap
3232240697,3758096635,141,Normal,esp32_14.pcap
3232240697,3758096635,141,Normal,esp32_14.pcap
3232240693,3232240895,114,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240694,3758096635,626,Normal,esp32_14.pcap
3232240697,3758096635,141,Normal,esp32_14.pcap
3232240693,3232240895,114,Normal,esp32_14.pcap
3232240690,3758096635,122,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3758096635,98,Normal,esp32_14.pcap
3232240693,3232240895,114,Normal,esp32_14.pcap
3232240690,3758096635,285,Normal,esp32_14.pcap
3232240694,3758096635,283,Normal,esp32_14.pcap
3232240663,3758096635,450,Normal,esp32_14.pcap
3232240688,3758096635,132,Normal,esp32_14.pcap
3232240691,3758096635,480,Normal,esp32_14.pcap
3232240703,3758096635,459,Normal,esp32_14.pcap
3232240663,3758096635,147,Normal,esp32_14.pcap
3232240671,3758096635,464,Normal,esp32_14.pcap
3232240694,3758096635,972,Normal,esp32_14.pcap
3232240648,4026531834,235,Normal,esp32_14.pcap
3232240697,3758096635,141,Normal,esp32_14.pcap
3232240697,3758096635,141,Normal,esp32_14.pcap
3232240694,3758096635,626,Normal,esp32_14.pcap
3232240694,3758096635,181,Normal,esp32_14.pcap
3232240688,3758096635,98,Normal,esp32_14.pcap
3232240694,3758096635,972,Normal,esp32_14.pcap
3232240648,4026531834,235,Normal,esp32_14.pcap
3232240697,3758096635,141,Normal,esp32_14.pcap
3232240694,3758096635,566,Normal,esp32_23.pcap
3232240694,3758096635,367,Normal,esp32_23.pcap
3232240694,3758096635,283,Normal,esp32_23.pcap
3232240694,3758096635,367,Normal,esp32_23.pcap
3232240663,4026531834,235,Normal,esp32_23.pcap
3232240688,3758096635,141,Normal,esp32_23.pcap
3232240694,3758096635,185,Normal,esp32_23.pcap
3232240694,3758096635,202,Normal,esp32_23.pcap
3232240699,3758096635,367,Normal,esp32_23.pcap
3232240699,3758096635,367,Normal,esp32_23.pcap
3232240708,3758096635,284,Normal,esp32_23.pcap
3232240688,3758096635,130,Normal,esp32_23.pcap
3232240708,3758096635,145,Normal,esp32_23.pcap
3232240694,3758096635,231,Normal,esp32_23.pcap
3232240663,4026531834,235,Normal,esp32_23.pcap
3232240708,3758096635,145,Normal,esp32_23.pcap
3232240658,3758096635,255,Normal,esp32_23.pcap
3232240658,3758096635,255,Normal,esp32_23.pcap
3232240658,3758096635,161,Normal,esp32_23.pcap
3232240693,3232240895,114,Normal,esp32_23.pcap
3232240658,3758096635,395,Normal,esp32_23.pcap
3232240711,3232240895,114,Normal,esp32_23.pcap
3232240711,3232240895,114,Normal,esp32_23.pcap
3232240703,4026531834,229,Normal,esp32_23.pcap
3232240694,3758096635,908,Normal,esp32_23.pcap
3232240693,3758096635,98,Normal,esp32_23.pcap
3232240693,3758096635,98,Normal,esp32_23.pcap
3232240703,4026531834,240,Normal,esp32_23.pcap
3232240691,3232240895,114,Normal,esp32_23.pcap
3232240691,3232240895,114,Normal,esp32_23.pcap
3232240706,3232240895,114,Normal,esp32_23.pcap
3232240711,3232240895,114,Normal,esp32_23.pcap
3232240703,3232240895,114,Normal,esp32_23.pcap
3232240708,3232240895,114,Normal,esp32_23.pcap
3232240708,3232240895,114,Normal,esp32_23.pcap
3232240694,3232240895,114,Normal,esp32_23.pcap
3232240694,3232240895,114,Normal,esp32_23.pcap
3232240694,3758096635,398,Normal,esp32_23.pcap
3232240694,3758096635,367,Normal,esp32_23.pcap
3232240648,3232240895,108,Normal,esp32_23.pcap
3232240703,3232240895,114,Normal,esp32_23.pcap
3232240694,3758096635,188,Normal,esp32_23.pcap
3232240703,3232240895,262,Normal,esp32_23.pcap
3232240706,3232240895,262,Normal,esp32_23.pcap
3232240708,3232240895,262,Normal,esp32_23.pcap
3232240711,3232240895,262,Normal,esp32_23.pcap
3232240699,3758096635,679,Normal,esp32_23.pcap
3232240693,3758096635,98,Normal,esp32_23.pcap
3232240693,3758096635,98,Normal,esp32_23.pcap
3232240693,3758096635,98,Normal,esp32_23.pcap
3232240693,3758096635,98,Normal,esp32_23.pcap
3232240708,3758096635,145,Normal,esp32_23.pcap
3232240694,4026531834,240,Normal,esp32_23.pcap
3232240694,4026531834,240,Normal,esp32_23.pcap
3232240693,4026531834,239,Normal,esp32_23.pcap
3232240693,4026531834,239,Normal,esp32_23.pcap
3232240694,3758096635,566,Normal,esp32_23.pcap
3232240694,3758096635,367,Normal,esp32_23.pcap
3232240693,3232240895,114,Normal,esp32_23.pcap
3232240693,4026531834,239,Normal,esp32_23.pcap
3232240693,4026531834,239,Normal,esp32_23.pcap
3232240691,3758096635,153,Normal,esp32_23.pcap
3232240688,4026531834,239,Normal,esp32_23.pcap
3232240688,4026531834,239,Normal,esp32_23.pcap
3232240694,4026531834,240,Normal,esp32_23.pcap
3232240694,3758096635,188,Normal,esp32_23.pcap
3232240694,3758096635,908,Normal,esp32_23.pcap
3232240692,3758096635,146,Normal,esp32_23.pcap
3232240693,4026531834,239,Normal,esp32_23.pcap
3232240707,3758096635,338,Normal,esp32_23.pcap
3232240694,3758096635,283,Normal,esp32_23.pcap
3232240707,3232240895,114,Normal,esp32_23.pcap
3232240707,3232240895,114,Normal,esp32_23.pcap
3232240707,3758096635,338,Normal,esp32_23.pcap
3232240694,3758096635,188,Normal,esp32_23.pcap
3232240694,3758096635,283,Normal,esp32_23.pcap
3232240648,4026531834,189,Normal,esp32_23.pcap
3232240648,3758096635,109,Normal,esp32_23.pcap
3232240707,3758096635,338,Normal,esp32_23.pcap
3232240694,3758096635,1181,Normal,esp32_23.pcap
3232240707,3758096635,1133,Normal,esp32_23.pcap
3232240694,3758096635,231,Normal,esp32_23.pcap
3232240707,3232240895,114,Normal,esp32_23.pcap
3232240694,3232240895,132,Normal,esp32_23.pcap
3232240707,3232240895,132,Normal,esp32_23.pcap
3232240694,3232240895,114,Normal,esp32_23.pcap
3232240694,3232240895,114,Normal,esp32_23.pcap
3232240707,3758096635,172,Normal,esp32_23.pcap
3232240707,3758096635,197,Normal,esp32_23.pcap
3232240694,3758096635,398,Normal,esp32_23.pcap
3232240694,3758096635,367,Normal,esp32_23.pcap
9048575,4269801472,222,Anomaly,esp32_23.pcap
9048575,4269801472,222,Anomaly,esp32_23.pcap
3232240707,3758096635,1282,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
3232240694,3758096635,972,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2398800782,3232240680,92,Normal,esp32_23.pcap
2398800782,3232240680,92,Normal,esp32_23.pcap
2398800782,3232240680,92,Normal,esp32_23.pcap
2398800782,3232240680,92,Normal,esp32_23.pcap
2398800782,3232240680,93,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
3232240694,3232240895,132,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
3232240701,3758096635,445,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,1318,Normal,esp32_23.pcap
2509940696,3232240680,242,Normal,esp32_23.pcap
2509940696,3232240680,242,Normal,esp32_23.pcap
2509940521,3232240680,90,Normal,esp32_23.pcap
2509940521,3232240680,90,Normal,esp32_23.pcap
2899906602,3232240680,1316,Normal,esp32_23.pcap
2899906602,3232240680,1316,Normal,esp32_23.pcap
2899906602,3232240680,1316,Normal,esp32_23.pcap
2899906602,3232240680,91,Normal,esp32_23.pcap
2899906602,3232240680,91,Normal,esp32_23.pcap
2509940521,3232240680,439,Normal,esp32_23.pcap
2509940521,3232240680,439,Normal,esp32_23.pcap
2398800782,3232240680,99,Normal,esp32_23.pcap
2398800782,3232240680,1316,Anomaly,esp32_23.pcap
3232240694,3232240895,132,Normal,esp32_23.pcap
3232240707,3232240895,132,Normal,esp32_23.pcap
3232240694,3232240895,114,Normal,esp32_23.pcap
3232240694,3758096635,588,Normal,esp32_23.pcap
3232240694,3758096635,367,Normal,esp32_23.pcap
3232240707,3758096635,1489,Normal,esp32_23.pcap
